rmsd and score between current and native structure
rmsd		score
repacking frequency for this run is 10
94.6479721069 340.442030503
94.633140564 340.238296987
94.6669158936 340.409246597
94.6661224365 342.374808226
94.6995620728 340.195535062
94.7103271484 339.945404991
94.6720657349 339.952925159
94.7343215942 340.526652353
94.6947937012 340.954611506
94.6981201172 340.841079969
94.6639785767 340.593259265
94.648147583 339.576328877
94.6852722168 340.491607504
94.6170883179 339.636322428
94.6507797241 339.371580114
94.709197998 341.068079488
94.7294082642 341.915542086
94.7969665527 341.325050396
94.8733215332 339.454557782
94.8729324341 339.96329704
94.8486175537 339.574682566
94.8555831909 339.578614644
94.8364486694 339.856777049
94.8376617432 339.230892981
94.7395706177 340.443311076
94.7959060669 338.631576048
94.8184509277 338.741201458
94.8280181885 339.931025967
94.8075866699 339.666849838
94.8472366333 339.646429355
94.8496856689 340.331373173
94.8866882324 340.977586145
94.8657913208 339.904643741
94.8396530151 339.925718993
94.8471679688 342.377016336
94.8396377563 341.128139506
94.9056015015 340.887050083
94.9138183594 340.674641161
94.8936004639 339.881794513
94.880645752 342.345919946
94.9173355103 340.980754095
94.9031677246 340.562305297
94.9004669189 342.89479681
94.9011230469 341.687401203
94.9072418213 341.075804222
94.9076156616 341.376242044
94.9086532593 339.853562447
94.875579834 343.736049864
94.8620529175 340.941796986
94.9523086548 340.41946283
94.9152450562 339.950684203
94.8975982666 340.309246202
94.9027481079 339.799257881
94.9217300415 340.100008738
94.8858261108 340.380123355
94.8901748657 341.044732453
94.8773345947 341.208007624
94.8551712036 340.560307431
94.857963562 340.51528416
94.8671264648 340.274510181
94.8555679321 339.74996501
94.8848190308 339.367311511
94.8530807495 340.015251861
94.8780136108 341.955259408
94.8839645386 342.282706524
94.886932373 341.660618177
94.8858184814 341.009691501
94.8589172363 340.81979773
94.847869873 341.037416476
94.8403091431 341.19143834
94.814125061 341.763686509
94.8471298218 340.329712113
94.862197876 340.363881069
94.8451919556 340.33413939
rmsd best score this run is 337.509498288
rmsd it has a RMSD of 94.63364410494.633644104 337.509498288
repacking frequency for this run is 1000
98.5387802124 372.940000023
96.1170806885 362.89343045
96.0917358398 360.941346609
96.0574569702 360.305289422
96.0941925049 360.512994863
96.1234970093 360.663791164
96.1986694336 361.983382794
96.2176132202 360.649371717
96.1420211792 359.870540713
96.1466445923 360.691590811
96.1962890625 359.604774188
96.2405090332 359.063879312
96.1627197266 361.54782921
96.1717376709 359.223709393
96.1613845825 360.821923344
96.1249389648 360.424896074
96.1351623535 362.331646262
96.0775756836 359.92470631
96.0563049316 357.476235571
96.0405883789 357.491855437
96.0754928589 358.008058158
96.0252456665 357.608684957
96.0356216431 357.221939815
96.0432434082 358.041089687
95.9823913574 359.801506566
95.9738998413 358.756857111
96.0378494263 359.12422105
95.9566955566 359.15032181
95.991645813 359.513913584
95.9545135498 359.687677692
95.9863586426 358.525505189
95.9859848022 358.484502573
95.9925384521 358.172399859
95.9810409546 358.649136004
95.936920166 359.706915661
95.8864440918 359.266763252
95.8218994141 358.229357107
95.8383865356 357.858665573
95.8102264404 356.424885287
95.7913208008 356.506919136
95.770614624 356.367716566
95.7683105469 356.412286805
95.795425415 356.303367937
95.7768554688 356.821455164
95.7184295654 356.370942122
95.7184906006 357.524044047
95.7318344116 356.853701229
95.7047119141 356.254648248
95.6597137451 356.495924056
95.7079696655 355.775966025
95.6983566284 357.362967976
95.7348632812 356.77097245
95.7577285767 356.720890045
95.7684631348 356.869369821
95.688117981 357.785345267
95.7013931274 357.998674398
95.7055892944 356.49669852
95.6929550171 356.578321011
95.7137680054 356.794108437
95.7706069946 356.378310484
95.7190704346 355.867895671
95.7306900024 356.410601201
95.7308044434 355.954787665
95.683631897 356.213857242
95.6587219238 352.992719624
95.5968017578 354.44339685
95.5675964355 352.91789605
95.6185302734 353.0218519
95.6150436401 353.144746278
95.5313034058 351.580177781
95.5369338989 351.981104598
95.560760498 351.302568519
95.5814056396 351.685293654
95.5406188965 351.682718179
95.5690994263 352.7618627
95.5532684326 351.906433579
95.5441665649 352.021166278
95.5542526245 351.56172574
95.528213501 351.904910945
95.5074768066 351.601264045
95.4979095459 351.181545559
95.5292053223 352.244654612
95.5309143066 352.000634831
95.5242767334 350.251073038
95.5441131592 351.040668792
95.5539550781 351.245644476
95.5364990234 352.464709952
95.5360488892 351.403894402
95.5383071899 350.447506798
95.5543441772 351.171419641
95.5589828491 350.956185967
95.566444397 352.357936484
95.5444564819 351.040116541
95.584602356 351.620246882
95.5500564575 351.593924173
95.5294494629 350.343509688
95.5329971313 351.551338799
95.5180435181 350.929353375
95.5436859131 351.327102555
95.5589447021 351.264394978
95.5462417603 350.686251627
95.5466842651 351.20179756
95.5376663208 350.289474138
95.5530166626 350.358348638
95.593711853 350.926688742
95.6088409424 351.12373216
95.6011581421 350.594458325
95.6240005493 352.391215065
95.6143875122 350.722632164
95.5437774658 350.818942948
95.5586242676 349.338570518
95.5109786987 352.191518676
95.5223770142 350.562293344
95.5993041992 351.73626701
95.4787826538 351.474673693
95.5411300659 350.405541205
95.516746521 351.733494288
95.470954895 352.008161719
95.5472564697 354.573254068
95.4843139648 351.252652993
95.5956954956 350.792537447
95.6431350708 349.921200667
95.5812759399 349.373221178
95.6269226074 349.325668427
95.5752716064 349.384010926
95.6523666382 349.494728465
95.6452026367 349.069372389
95.6496429443 350.062091419
95.5960540771 349.037069905
95.6459274292 349.626653564
95.6934432983 350.294079287
95.6360626221 349.28939932
95.6503829956 350.052157398
95.6743774414 347.939838186
95.6442337036 347.93870994
95.6698226929 347.740877007
95.6719360352 350.22175078
95.6330871582 348.331789015
95.6307525635 350.202665092
95.6794509888 348.543961641
95.6298675537 349.137553533
95.6134567261 348.871098667
95.610534668 350.02847096
95.6402359009 349.252414157
95.6288375854 347.936830151
95.6459274292 348.198016233
95.6096420288 347.324707042
95.5947875977 349.331326752
95.6353607178 349.495913122
95.6257019043 347.478726435
95.6390075684 348.853255425
95.5705718994 349.144382787
95.5822677612 347.999250874
95.5972290039 348.349338709
95.5684967041 348.361367432
95.5955886841 347.336684519
95.5654983521 348.282955604
95.5746231079 348.44782004
95.5857772827 348.440852547
95.5687637329 348.749662938
95.5861434937 350.806380172
95.6274108887 349.778136399
95.6237030029 349.168318012
95.5726470947 348.392547943
95.5812988281 348.909935533
95.5604858398 349.836602791
95.5968475342 347.947284409
95.57762146 350.355509014
95.5576095581 349.076241557
rmsd best score this run is 347.111741974
rmsd it has a RMSD of 95.641525268695.6415252686 347.111741974
repacking frequency for this run is 10000
98.9724578857 374.166029414
96.9580078125 364.40009224
97.0299987793 362.766194075
97.0018081665 364.099406748
97.1344070435 363.17439223
97.0658111572 364.028844341
97.1019821167 365.525321412
96.8306274414 363.248384185
96.7029190063 365.130098308
96.6465606689 362.924153763
96.4393692017 361.778354082
96.4287338257 361.059999157
96.5963821411 362.823525113
96.4714431763 362.086145979
96.4428329468 361.709225993
96.2491226196 360.28811976
96.3004989624 360.268969129
96.2464675903 360.080862011
96.2513580322 359.318900966
96.2755661011 359.222087968
96.2708129883 359.205212687
96.264213562 358.286083997
96.2389526367 358.52703084
96.2374801636 358.61859022
96.2124710083 357.393562799
96.2115402222 357.182222652
96.1430206299 357.046741346
96.1285934448 357.074805182
96.1494293213 358.081592222
96.1639785767 357.853635831
96.1945419312 358.490303257
96.1518173218 358.840618328
96.0510482788 357.832394755
96.0263671875 359.817442365
95.8738021851 356.372145675
95.809715271 356.538458465
95.8606491089 356.75633118
95.9103240967 355.479733048
95.9472579956 354.947848325
95.9459838867 356.381416262
96.0490646362 355.933512579
95.9324264526 354.868103054
95.9479827881 353.486524512
95.9521331787 354.325781931
95.9605102539 353.721441347
96.0087280273 352.934686815
96.0164489746 355.814091724
96.060256958 356.344661136
96.1027145386 355.911173713
96.0832672119 355.550077662
96.0494689941 355.138928342
96.0377883911 355.708547229
95.9834289551 355.33182583
95.9631576538 354.602638236
96.0268707275 354.441992769
96.0316009521 353.881912695
96.0034103394 353.763090603
96.0225296021 353.771819674
96.0272979736 353.687660743
96.0357208252 354.64683866
96.0562591553 354.410021529
96.0522232056 354.106210104
96.016204834 353.776959009
95.9911270142 355.894563194
95.9530258179 354.306522485
96.0175018311 353.468868807
96.0004882812 354.02283965
96.0016326904 354.051879866
96.0128936768 354.087387395
96.0429382324 354.495132195
96.0453872681 353.511743489
96.0810470581 354.176305383
96.0651779175 353.578840697
96.0320053101 353.304562107
96.0607299805 354.014407618
95.9984588623 353.66861296
96.0050582886 353.998564232
95.9831771851 353.624975618
95.9883270264 353.149124107
95.9912185669 353.505751568
95.9559631348 354.485126281
