rmsd and score between current and native structure
rmsd		score
repacking frequency for this run is 10
24.7568874359 -61.7780868949
24.7072677612 -60.2984080422
24.9712581635 -64.3719496681
24.8804264069 -62.312515484
25.3079242706 -59.3156232564
27.5463123322 -52.8456231016
25.4120159149 -58.9849237522
26.1376113892 -60.5477495451
25.3473186493 -58.7988335174
25.7301769257 -60.0012813259
25.7832756042 -60.6550911794
26.0338191986 -62.5525920763
26.210691452 -58.808578573
26.5845069885 -53.6958622821
25.0189495087 -59.5975001535
25.0442848206 -56.5758284898
25.9649143219 -61.5719434172
24.2371425629 -64.1194824783
24.0455818176 -61.4977927504
24.3664970398 -60.9746380421
23.8683071136 -62.041471723
24.4385662079 -58.8206517926
24.7078475952 -61.2723864078
24.4256649017 -64.140949665
25.5710067749 -62.5446789231
24.521074295 -62.6126431021
25.0713062286 -61.8391568738
25.3107089996 -63.1130317467
25.0480232239 -61.7080924818
25.031370163 -63.272554532
25.6042137146 -63.5321366494
26.1933345795 -64.0589863464
25.7064647675 -63.5739354449
25.2731285095 -63.548419133
25.0702400208 -62.6275978303
24.9960098267 -60.4174501593
25.263792038 -59.3242203662
25.3021354675 -61.399280024
24.855222702 -62.7460571169
24.1159286499 -62.9443414744
25.0158920288 -60.0655720784
24.7351322174 -63.307177862
24.8548221588 -64.5979132595
24.7735748291 -63.4669511524
24.9232578278 -62.3043459258
25.2093410492 -61.1910751485
25.1311626434 -62.7598318151
25.0025920868 -63.6601608086
25.4110031128 -65.5947852606
25.3714427948 -64.1839370801
25.0162963867 -65.5099688994
25.1827201843 -63.3049514594
25.3079109192 -63.3776460088
25.2311725616 -65.8687493301
25.0949573517 -65.4322580979
25.0455188751 -64.4991054769
24.9449691772 -64.5626478788
24.7683143616 -62.9805640547
25.1318149567 -63.8965823989
25.1742324829 -63.1525216793
25.3522319794 -61.5921235043
24.9957809448 -64.8091723632
24.9546604156 -64.9663584969
25.0306034088 -65.5153126001
24.8013763428 -62.5997180181
24.4515571594 -59.8858617309
25.1601524353 -57.4925352234
25.2347221375 -57.9382504432
25.2745628357 -60.0967864421
25.2600898743 -63.4273550869
25.1548423767 -60.9246938674
24.8127441406 -60.2839497826
24.8042755127 -61.2641582295
24.9044971466 -55.5633230968
24.9218120575 -59.9256790742
25.0374717712 -59.7253989732
24.7252292633 -51.6337866307
25.2517471313 -54.3844369558
24.8198871613 -57.2926815124
24.8679065704 -55.9215816702
25.9195537567 -62.1132741603
25.5416660309 -62.618061417
25.1063899994 -60.1708858737
24.6354255676 -62.1885978914
24.901309967 -62.3263289705
24.7494182587 -60.6802201627
24.9994316101 -64.0367147897
25.2488136292 -64.4744595667
24.9806804657 -63.8627296899
25.0042114258 -58.188052204
25.2394199371 -59.369276376
25.3244819641 -62.6801155636
25.5249862671 -60.9479234859
25.3051300049 -61.435489907
26.8256206512 -61.9593777339
27.0210514069 -63.7325150169
27.1737251282 -62.9596483181
26.5212116241 -62.2772388773
25.7804393768 -65.0260453844
25.9145565033 -62.4794011074
26.5315856934 -65.513416187
25.6858558655 -66.4844437395
25.0459747314 -65.937423901
24.8996734619 -67.6349318292
24.8896369934 -63.6120076897
24.834695816 -60.856228475
24.839635849 -62.7731857231
24.7376251221 -63.6740694943
24.4194736481 -65.8348352959
24.2776069641 -62.6661794341
24.0362586975 -63.886019507
24.0742149353 -64.5035623138
23.7607841492 -63.6968024118
23.9936943054 -60.4344637398
23.7341899872 -56.8733494689
24.0290145874 -57.3703317439
23.9230365753 -61.694001601
24.203754425 -62.8348216072
24.2444820404 -64.1410690536
24.2806148529 -65.8753222193
24.8155002594 -64.834082704
24.5553684235 -67.4223831011
24.5367927551 -62.6503147745
24.6578769684 -62.4114176999
24.6462917328 -63.8750180543
24.6648235321 -65.8273305682
26.1334037781 -63.6236079943
26.056520462 -62.0913716008
26.4490470886 -62.8422551524
26.0145721436 -65.1071369336
26.1730499268 -65.1976660719
26.0238628387 -64.4162295028
26.4584312439 -63.2635977018
25.4246006012 -62.5779896589
26.3956012726 -65.4104529365
25.8194637299 -66.6139071039
26.3043460846 -67.3855618847
26.5740184784 -65.6850106018
25.97772789 -61.0843277274
25.9309196472 -64.9658235133
25.8184146881 -61.189227939
26.61485672 -62.9342118708
26.3721046448 -64.1369483468
26.3286781311 -61.0720292483
25.4142074585 -62.8849065615
26.1121940613 -65.4673786593
25.374710083 -55.1044993321
25.8832302094 -57.9811429115
26.2613792419 -61.4623529353
28.3027095795 -57.9566902479
24.5029449463 -65.21863988
24.911907196 -70.6787687776
24.843000412 -70.3537581229
24.9632797241 -70.6600789514
24.9331169128 -71.9129006507
25.0578804016 -69.4937245217
24.9315032959 -70.5608075969
24.9635009766 -69.9020886727
25.1040077209 -69.772603847
24.8425292969 -71.1777337193
24.6316127777 -70.6723908977
24.9543437958 -71.3190102534
25.0433082581 -71.2610734337
25.0130500793 -72.0958971203
24.7533149719 -71.5174116515
24.9303398132 -70.9364611707
25.1338062286 -71.6809568345
25.4246959686 -71.9507859257
25.3996009827 -70.5111345349
24.7026462555 -69.4220056279
24.5621566772 -70.4839215529
24.6603431702 -69.0525228045
25.2601394653 -67.7167549276
24.1898002625 -69.5739680652
24.4182891846 -67.3983941318
24.0658721924 -69.2172537235
23.9332504272 -68.0428779298
23.9068984985 -67.3670885718
24.1078224182 -69.1471214739
24.0437355042 -70.3452984827
24.5253944397 -70.4790074211
24.075466156 -72.174903239
23.8063335419 -71.216755225
23.7688503265 -71.8598124258
23.9842071533 -65.7867600754
24.316614151 -63.4862061091
25.6716480255 -65.0686209087
24.8712100983 -69.8483278887
25.0820541382 -64.8208850602
24.2086906433 -67.2394217814
24.8279247284 -67.6980942442
24.4531154633 -69.1044646268
24.6312885284 -69.6177128275
24.2866916656 -64.1687955148
24.1341152191 -63.603384351
23.7152557373 -70.3799844618
24.6512565613 -67.2652306673
24.4215526581 -69.6236965206
24.1590023041 -61.9892467713
24.4413414001 -67.7860978361
24.2141304016 -71.3312752534
23.7276554108 -72.0017651559
24.8965167999 -71.4462288456
24.6043491364 -70.9457209459
24.817773819 -71.2332660995
24.2016029358 -64.6385302232
24.8492584229 -70.3542590571
23.8495483398 -73.0498616036
23.9536952972 -69.242704695
23.631772995 -70.1105589831
23.5188293457 -74.6683280188
23.5539073944 -72.3467479145
23.3392066956 -69.9543303136
23.2002372742 -73.0152405228
23.6620502472 -72.4239541833
23.5575618744 -72.0329935026
23.6988124847 -68.7913234846
23.7589511871 -68.7418952425
23.8226318359 -66.8771500976
24.1208343506 -68.4802228273
24.555973053 -68.494582283
23.8129119873 -65.7799188509
23.7049198151 -64.5868519094
23.6097011566 -66.9175782993
24.0897312164 -62.5684845907
24.6856327057 -64.6790998756
24.0898342133 -67.290891521
24.3497982025 -68.3035738616
25.0438709259 -64.566777174
26.7833061218 -63.4263991308
26.3433837891 -64.7634975352
26.0644874573 -63.6500284805
24.7841053009 -64.7152415872
24.8659572601 -64.4476926604
24.0525989532 -68.1185875253
23.5250434875 -67.0883844634
22.7313423157 -69.6639770282
23.0671043396 -69.8199106608
23.0374107361 -69.9123857806
23.3455505371 -71.4452297368
23.2012481689 -69.887226228
23.2381534576 -69.8121043181
23.0483016968 -72.087714611
22.8199138641 -70.8124069344
22.8923969269 -70.2501781504
22.9057426453 -66.8011518427
22.7281494141 -67.7518724103
22.9427909851 -68.665108219
24.1736183167 -67.5947714719
23.6550369263 -62.6007282612
24.4701023102 -61.6149684247
24.0144119263 -64.1363093104
24.0448684692 -67.9111352168
24.4898109436 -69.179776009
23.8949584961 -67.0669156006
24.1882896423 -63.8924228155
24.1298389435 -61.8393958082
24.2983226776 -61.5396769072
24.1138324738 -64.6819392231
24.6894321442 -62.6339028482
24.7478866577 -66.5166421854
23.9123764038 -69.427905228
24.0345478058 -69.2213443578
24.3008460999 -68.3965915448
24.1077613831 -70.1470949549
24.4499111176 -68.2602460341
24.149230957 -65.7166900443
24.2898025513 -70.3134288737
23.8974819183 -71.1598364538
23.7826843262 -69.4055202957
23.6286525726 -69.7906393972
23.6427841187 -71.7128047531
23.2866802216 -69.9140141659
23.6885871887 -71.0170865809
23.6288471222 -71.0127870487
23.5855712891 -72.3738953975
23.9667930603 -71.4955257295
23.4089393616 -70.0118750652
23.3352470398 -72.1745087936
22.6977138519 -73.611415252
22.7077636719 -72.1363105277
22.7833786011 -71.3902110296
22.9336261749 -69.3674789886
22.3971710205 -69.6461353206
22.6069049835 -69.5760807563
22.2225131989 -68.3497746225
22.7784442902 -67.4727226036
22.5710926056 -67.1777681911
23.6220684052 -64.4232397656
22.7473564148 -67.8070494135
22.8923892975 -69.3374565497
23.038236618 -69.5100856681
22.9878730774 -70.7921756925
23.01770401 -68.6529808222
22.9249916077 -67.5746987231
22.8669261932 -70.5812968015
22.9401397705 -72.2442643099
23.539680481 -70.3501000275
23.5082168579 -72.1904431826
25.722700119 -72.8480505442
24.6809635162 -76.2468843897
25.1470928192 -76.5892628153
25.4196681976 -76.6202455086
25.4586296082 -73.9442993345
24.1476993561 -77.4915812773
26.3216724396 -81.6022524372
25.4970111847 -84.6642920463
24.8684082031 -84.8440208088
25.0989112854 -85.1387056072
25.5314807892 -85.172795856
30.3622055054 -85.5606364089
29.9364929199 -86.1070084751
28.9236526489 -87.3815502344
28.4644145966 -86.718381698
29.2403049469 -87.5690825787
28.4094867706 -87.1913938174
28.6461772919 -86.966563726
32.1826286316 -87.476871771
28.8377990723 -87.232209292
29.6193141937 -87.1586926217
26.6085472107 -86.4590007604
28.2875404358 -86.6805945464
27.5454101562 -87.0548574344
30.8585929871 -87.2310479311
29.1893978119 -87.226117897
29.0334091187 -87.1427751335
29.4010391235 -87.480679599
27.7974853516 -86.8717920047
31.224817276 -87.1867670805
29.0526409149 -87.6215679898
28.6105232239 -88.2870435041
28.0421714783 -88.2266492979
29.7265319824 -88.2091187365
27.6640663147 -87.5299499778
27.1842556 -86.4317927119
22.4248905182 -86.1594982562
23.19282341 -84.5192675433
23.9242210388 -85.7135652053
24.3040733337 -84.6849258162
24.3721981049 -85.1429535061
25.8006229401 -84.9125823672
26.0703449249 -83.3794839787
25.1831188202 -84.4284677529
24.804605484 -82.9726441889
23.962802887 -81.0518040602
25.137840271 -81.0593394143
25.0557689667 -83.8753600507
24.6685638428 -84.9997313693
24.0943851471 -82.4893489944
23.7315578461 -83.0478003384
23.595035553 -83.3981916055
24.9677295685 -82.3022296153
26.2183456421 -81.298596428
26.093957901 -82.972468536
24.4591941833 -81.6972192977
26.0152339935 -82.76222982
25.8619937897 -83.2946151053
26.9237651825 -82.2356460855
25.5685329437 -83.0014912296
23.8865261078 -83.4866882134
23.8395671844 -84.0376021147
23.1668376923 -83.1958860741
23.5567321777 -80.5244043089
24.6513404846 -85.4281433462
23.6204967499 -84.6249961671
23.133934021 -82.0277289672
22.5444355011 -83.7645178405
22.9440975189 -84.0376266956
23.7037944794 -83.2012395465
23.3720932007 -80.6749757945
23.678144455 -81.0924469289
23.6633720398 -81.8635480959
23.5569782257 -81.5332960455
24.48787117 -82.3223122279
23.7417316437 -84.1248602153
22.5098457336 -81.1015445102
23.2295455933 -80.6592842095
24.4820270538 -81.6545768816
23.7361392975 -79.1935275643
23.2729129791 -80.5980015158
24.5185470581 -82.8527803164
24.3645648956 -82.7367470111
24.952709198 -82.3820290708
23.9453163147 -84.2731969107
24.8892650604 -83.9031784524
24.4553318024 -83.9295197422
24.9041423798 -83.0396273114
25.1475372314 -84.9309425777
24.8756732941 -81.8292093859
23.6445522308 -82.9130270628
22.667427063 -81.1952954129
22.7301292419 -79.1332945716
22.2533073425 -78.2693157298
23.3712978363 -80.9917523827
23.2917022705 -80.1570134843
23.7553081512 -80.6023207354
22.7950553894 -82.187727197
21.746547699 -81.6405531538
21.6472110748 -82.3786281543
22.1806926727 -81.3304480677
21.8643684387 -79.8294131991
21.4655609131 -82.041880842
21.6273593903 -78.1609851588
23.4838943481 -79.3668296875
23.2716960907 -80.5105419773
22.5110664368 -77.8333751637
23.5422763824 -80.6955514348
23.2939758301 -78.2766405946
23.9533252716 -80.5147622425
24.8681678772 -78.4535984824
24.4617881775 -78.9189258203
24.9992904663 -81.7943612612
25.1324176788 -79.5863698891
25.9087924957 -78.983966341
25.4129104614 -79.8258023448
24.9893493652 -81.3002054527
25.2307491302 -82.8737440889
25.0592689514 -83.8861648335
23.7702503204 -81.9859775142
23.5009689331 -82.2436014682
22.8431758881 -82.0286739294
23.037984848 -81.1006320855
22.9481124878 -82.767763407
22.8034820557 -82.0767567864
22.9236106873 -81.2823998496
22.6293125153 -81.2944299299
21.0817489624 -80.3935131763
21.2266578674 -82.0985550017
21.5954723358 -81.4785355649
21.6650657654 -81.7789580974
21.7276592255 -83.318106364
21.4144554138 -83.5745937043
22.9274845123 -82.1892880063
22.6502552032 -81.2314278495
22.4664134979 -84.0611527112
22.9361419678 -84.229166396
23.0732345581 -77.6718606112
22.0539169312 -79.2781695995
22.2456302643 -84.4968402768
22.3705635071 -83.6151815779
21.7130661011 -81.7628776765
21.4817295074 -84.3032513329
22.5702171326 -83.383524648
23.0023937225 -83.601294963
22.4299278259 -84.8733129717
21.2873744965 -83.9124605297
21.0433292389 -83.7211299554
21.3733673096 -80.0865562672
20.9635009766 -80.4902701062
21.3786468506 -80.1538095146
20.6710243225 -79.9943796831
21.5038414001 -79.2525987929
21.6182842255 -80.069399168
21.6492538452 -81.1345490278
21.1960105896 -83.3785964105
21.5023937225 -81.5063577654
20.6692123413 -80.6768342786
21.0774402618 -78.7007258365
22.3167800903 -80.7379206302
23.4044475555 -80.9775784839
23.1003704071 -81.9412042266
22.1053256989 -80.3801307084
22.8221111298 -81.3591797127
21.2729911804 -85.5910312707
20.851026535 -79.1934587046
22.0054473877 -81.3641598312
22.5590000153 -80.597003532
22.5930767059 -82.66672313
22.2012691498 -80.7721083131
22.4813079834 -80.0468118183
21.6959762573 -84.0228008043
22.0467681885 -86.1368414251
22.4426040649 -82.7751348289
21.8880405426 -85.5043857728
21.6196613312 -86.6624036862
20.6681747437 -83.4070241792
21.1658115387 -82.3234808722
21.6997909546 -83.7083817933
21.9936256409 -81.8933691213
23.3984451294 -85.292138137
22.4888935089 -86.4592891564
21.0695953369 -87.4024032941
21.5998725891 -82.0002546356
22.0460453033 -85.7714137905
23.7172927856 -88.5598526245
23.1247787476 -90.0260049901
22.2855072021 -89.4273324527
21.9525699615 -88.9831652074
21.7598266602 -91.2348801538
23.068649292 -91.6733423784
21.4039478302 -92.244542543
21.5124511719 -90.6480605486
21.4394073486 -91.101579071
22.6436271667 -90.3101988955
21.3776493073 -89.7461739359
22.1110134125 -87.666848174
21.0736064911 -90.7735149189
21.4066772461 -88.1090352305
23.0346374512 -88.4419393414
22.7718372345 -90.8973130276
22.1294517517 -90.4667047369
22.1221218109 -92.3604027877
22.0669879913 -92.0927798352
21.8967838287 -91.9105505946
20.4940013885 -86.0324792967
20.200548172 -83.3166404647
20.4360580444 -81.8260477495
22.4677429199 -83.7205389582
21.8550052643 -84.33682342
22.6219482422 -86.5744562611
23.652885437 -85.6398773158
22.4079265594 -83.5494347263
21.9608345032 -81.8794315086
22.3114871979 -81.4762728983
21.7668266296 -85.2475793132
19.7635688782 -85.1167904312
22.6995048523 -83.3823257019
22.3621768951 -86.5089513013
21.9647865295 -82.4833426859
21.8263492584 -85.461015986
21.2741527557 -83.8755905217
23.5790100098 -81.1515474796
23.1061496735 -83.2329369138
22.2328186035 -84.5032671398
22.7390155792 -85.3831950474
23.3509311676 -83.147349149
22.7817249298 -86.972088967
22.0692558289 -86.6194653776
22.6431484222 -87.2714216824
22.1480712891 -88.8739655712
22.2913188934 -85.1083445739
21.9906845093 -84.3088734384
22.2512626648 -86.8024091105
23.3539047241 -85.4808997914
22.5981082916 -84.5948880821
22.368391037 -84.7406679605
23.3535232544 -85.0226920845
22.1971855164 -84.8596738893
21.8672924042 -86.7922620367
22.0974464417 -87.2939069215
20.2715530396 -87.3688096826
18.7342720032 -86.1671142013
17.9922504425 -86.0746230591
18.9301261902 -87.8966210896
17.4406814575 -88.4924361018
18.98478508 -89.1071901422
18.9169311523 -89.8196358527
17.3547592163 -89.7850748958
17.3465156555 -88.8799255656
15.6782836914 -90.132351926
17.2341957092 -87.9064203057
17.3278274536 -85.9815749667
17.1964759827 -83.8196249079
16.7778968811 -89.4152430931
15.6135845184 -87.5586425417
17.4797382355 -85.8288036678
17.6847820282 -87.4783509776
19.29646492 -87.2466131303
20.4228229523 -88.8481949628
20.7202091217 -88.8463313189
21.2724285126 -88.4795793093
21.941110611 -91.0331930735
21.9936523438 -89.7059852354
21.9347248077 -91.708603452
22.20429039 -93.7056651661
21.6209945679 -90.4486073089
21.5095062256 -88.6485037496
20.7688083649 -91.4242188135
20.6326274872 -86.9246210948
21.1720218658 -89.275815352
20.3134860992 -85.8573632348
21.5172271729 -86.5368355791
20.406791687 -89.3113069409
18.8133563995 -87.606004269
20.2131309509 -85.7932821119
20.6127090454 -84.7508090631
21.5650272369 -86.868838711
21.9225273132 -87.0227420847
21.8987236023 -86.9117080188
21.8987464905 -87.2539315136
21.9861526489 -84.1888605039
21.4880142212 -87.2663423604
21.8465652466 -85.3583940109
22.2140083313 -88.2208129129
22.046043396 -87.8209561843
22.2281608582 -89.270849014
21.9341716766 -88.7778048636
21.4223747253 -90.6864111838
21.3918018341 -89.1171811283
18.0776824951 -86.5664263798
18.1904830933 -87.8585845382
19.1720485687 -90.8794980225
20.3276443481 -85.6991699894
19.7348709106 -86.3992994399
19.0212440491 -84.7174577101
19.4273166656 -82.2723917514
19.1280517578 -84.5441320728
18.3618030548 -86.955719966
20.3264656067 -85.8405397716
19.8794364929 -89.769835018
21.0476303101 -86.9795580548
20.749584198 -85.7537520034
22.2740459442 -89.0291876868
21.4852294922 -85.2099904358
22.0442657471 -85.547730307
21.5666828156 -85.6236348181
21.2629642487 -86.9565754117
21.0375156403 -90.0434398032
21.1386642456 -90.0544768872
20.9558887482 -84.19435377
20.6546707153 -88.4419305596
19.7893924713 -89.5562522534
21.0708522797 -87.2171139501
